FILENAME	CHUNK_COUNTER	CHUNK	ALIGNNMENT_ID
afr-x-bible-1953.txt	1	wat	1
dan-x-bible-1931.txt	1	han	1
dan-x-bible-1931.txt	3	som	1
deu-x-bible-elberfelder1871.txt	1	der	1
deu-x-bible-elberfelder1905.txt	1	der	1
deu-x-bible-freebible.txt	1	der	1
deu-x-bible-gruenewalder.txt	1	der	1
deu-x-bible-luther1545.txt	1	der	1
deu-x-bible-luther1545letztehand.txt	1	Der	1
deu-x-bible-luther1912.txt	1	der	1
deu-x-bible-menge.txt	1	ihn	1
deu-x-bible-menge.txt	3	der	1
deu-x-bible-neue.txt	1	Er	1
deu-x-bible-pattloch.txt	1	Er	1
deu-x-bible-schlachter.txt	1	der	1
deu-x-bible-tafelbibel.txt	1	Der	1
deu-x-bible-textbibel.txt	1	der	1
deu-x-bible-zuercher.txt	1	der	1
eng-x-bible-darby.txt	1	Who	1
eng-x-bible-kingjames.txt	1	Which	1
eng-x-bible-literal.txt	1	Who	1
eng-x-bible-newsimplified.txt	1	He	1
nds-x-bible-nds.txt	1	dee	1
nld-x-bible-statenvertaling.txt	1	Die	1
nor-x-bible-1930.txt	1	han	1
nor-x-bible-1930.txt	2	som	1
nor-x-bible-student.txt	1	han	1
nor-x-bible-student.txt	2	som	1
swe-x-bible-folk1998.txt	2	han	1
afr-x-bible-1953.txt	6	lewe	2
dan-x-bible-1931.txt	9	Live	2
deu-x-bible-elberfelder1871.txt	5	Leben	2
deu-x-bible-elberfelder1871.txt	6	erhalten	2
deu-x-bible-elberfelder1905.txt	5	Leben	2
deu-x-bible-elberfelder1905.txt	6	erhalten	2
deu-x-bible-freebible.txt	5	Leben	2
deu-x-bible-freebible.txt	6	erhalten	2
deu-x-bible-luther1545.txt	5	Leben	2
deu-x-bible-luther1545letztehand.txt	5	Leben	2
deu-x-bible-luther1912.txt	5	Leben	2
deu-x-bible-menge.txt	7	Leben	2
deu-x-bible-menge.txt	8	erhalten	2
deu-x-bible-neue.txt	5	Leben	2
deu-x-bible-pattloch.txt	5	Leben	2
deu-x-bible-pattloch.txt	6	erhalten	2
deu-x-bible-schlachter.txt	5	Leben	2
deu-x-bible-tafelbibel.txt	7	Lebendigen	2
deu-x-bible-textbibel.txt	4	Leben	2
deu-x-bible-zuercher.txt	5	Leben	2
eng-x-bible-darby.txt	7	life	2
eng-x-bible-kingjames.txt	6	life	2
eng-x-bible-literal.txt	6	life	2
eng-x-bible-newsimplified.txt	5	alive	2
nds-x-bible-nds.txt	5	läwe	2
nld-x-bible-statenvertaling.txt	6	leven	2
nor-x-bible-1930.txt	7	live	2
nor-x-bible-student.txt	7	live	2
swe-x-bible-folk1998.txt	7	liv	2
afr-x-bible-1953.txt	9	nie	3
afr-x-bible-1953.txt	15	nie	3
dan-x-bible-1931.txt	11	ej	3
deu-x-bible-elberfelder1871.txt	8	nicht	3
deu-x-bible-elberfelder1905.txt	8	nicht	3
deu-x-bible-freebible.txt	8	nicht	3
deu-x-bible-gruenewalder.txt	10	nicht	3
deu-x-bible-luther1545.txt	11	nicht	3
deu-x-bible-luther1545letztehand.txt	12	nicht	3
deu-x-bible-luther1912.txt	11	nicht	3
deu-x-bible-menge.txt	12	nicht	3
deu-x-bible-pattloch.txt	11	nicht	3
deu-x-bible-schlachter.txt	10	nicht	3
deu-x-bible-tafelbibel.txt	12	nicht	3
deu-x-bible-textbibel.txt	9	nicht	3
deu-x-bible-zuercher.txt	10	nicht	3
eng-x-bible-darby.txt	11	not	3
eng-x-bible-kingjames.txt	10	not	3
eng-x-bible-literal.txt	9	not	3
eng-x-bible-newsimplified.txt	8	not	3
nds-x-bible-nds.txt	8	nijch	3
nld-x-bible-statenvertaling.txt	10	niet	3
nor-x-bible-1930.txt	9	ikke	3
nor-x-bible-student.txt	10	ikkje	3
swe-x-bible-folk1998.txt	11	inte	3
afr-x-bible-1953.txt	3	ons	4
dan-x-bible-1931.txt	6	vor	4
deu-x-bible-elberfelder1871.txt	2	unsere	4
deu-x-bible-elberfelder1905.txt	2	unsere	4
deu-x-bible-freebible.txt	2	unsere	4
deu-x-bible-gruenewalder.txt	2	unser	4
deu-x-bible-luther1545.txt	2	unsere	4
deu-x-bible-luther1545letztehand.txt	2	vnser	4
deu-x-bible-luther1912.txt	2	unsre	4
deu-x-bible-menge.txt	4	unsre	4
deu-x-bible-neue.txt	3	uns	4
deu-x-bible-pattloch.txt	3	uns	4
deu-x-bible-schlachter.txt	2	unsre	4
deu-x-bible-tafelbibel.txt	2	unsere	4
deu-x-bible-textbibel.txt	2	unserer	4
deu-x-bible-zuercher.txt	2	unsre	4
eng-x-bible-darby.txt	4	our	4
eng-x-bible-kingjames.txt	3	our	4
eng-x-bible-literal.txt	3	our	4
eng-x-bible-newsimplified.txt	4	us	4
nds-x-bible-nds.txt	2	onse	4
nld-x-bible-statenvertaling.txt	2	onze	4
nor-x-bible-1930.txt	4	vår	4
nor-x-bible-student.txt	4	vår	4
swe-x-bible-folk1998.txt	5	vår	4
afr-x-bible-1953.txt	16	.	5
dan-x-bible-1931.txt	17	!	5
deu-x-bible-elberfelder1871.txt	16	!	5
deu-x-bible-elberfelder1905.txt	16	!	5
deu-x-bible-freebible.txt	16	!	5
deu-x-bible-gruenewalder.txt	13	!	5
deu-x-bible-luther1545.txt	13	.	5
deu-x-bible-luther1545letztehand.txt	14	.	5
deu-x-bible-luther1912.txt	13	.	5
deu-x-bible-menge.txt	16	.	5
deu-x-bible-neue.txt	12	.	5
deu-x-bible-pattloch.txt	15	.	5
deu-x-bible-schlachter.txt	13	!	5
deu-x-bible-tafelbibel.txt	18	.	5
deu-x-bible-textbibel.txt	12	!	5
deu-x-bible-zuercher.txt	13	.	5
eng-x-bible-darby.txt	17	.	5
eng-x-bible-kingjames.txt	16	.	5
eng-x-bible-literal.txt	15	.	5
eng-x-bible-newsimplified.txt	13	.	5
nds-x-bible-nds.txt	16	!	5
nld-x-bible-statenvertaling.txt	17	.	5
nor-x-bible-1930.txt	14	!	5
nor-x-bible-student.txt	16	.	5
swe-x-bible-folk1998.txt	16	.	5
afr-x-bible-1953.txt	12	ons	6
dan-x-bible-1931.txt	13	vor	6
deu-x-bible-elberfelder1871.txt	13	unsere	6
deu-x-bible-elberfelder1905.txt	13	unsere	6
deu-x-bible-freebible.txt	13	unsere	6
deu-x-bible-gruenewalder.txt	8	unsern	6
deu-x-bible-luther1545.txt	9	unsere	6
deu-x-bible-luther1545letztehand.txt	10	vnsere	6
deu-x-bible-luther1912.txt	9	unsre	6
deu-x-bible-menge.txt	10	unsern	6
deu-x-bible-neue.txt	8	uns	6
deu-x-bible-pattloch.txt	9	unseren	6
deu-x-bible-schlachter.txt	8	unsre	6
deu-x-bible-tafelbibel.txt	10	unseren	6
deu-x-bible-textbibel.txt	7	unsern	6
deu-x-bible-zuercher.txt	8	unsern	6
eng-x-bible-darby.txt	12	our	6
eng-x-bible-kingjames.txt	11	our	6
eng-x-bible-literal.txt	11	our	6
eng-x-bible-newsimplified.txt	10	us	6
nds-x-bible-nds.txt	13	onse	6
nld-x-bible-statenvertaling.txt	14	onze	6
nor-x-bible-1930.txt	11	vår	6
nor-x-bible-student.txt	12	vår	6
swe-x-bible-folk1998.txt	13	vår	6
afr-x-bible-1953.txt	14	wankel	7
dan-x-bible-1931.txt	15	glide	7
deu-x-bible-elberfelder1871.txt	15	wankten	7
deu-x-bible-elberfelder1905.txt	15	wankten	7
deu-x-bible-freebible.txt	15	wankten	7
deu-x-bible-gruenewalder.txt	11	gleiten	7
deu-x-bible-luther1545.txt	12	gleiten	7
deu-x-bible-luther1545letztehand.txt	13	gleiten	7
deu-x-bible-luther1912.txt	12	gleiten	7
