FILENAME	CHUNK_COUNTER	CHUNK	ALIGNNMENT_ID
afr-x-bible-1953.txt	13	sê	1
afr-x-bible-1953.txt	14	:	1
dan-x-bible-1931.txt	10	sige	1
dan-x-bible-1931.txt	11	:	1
deu-x-bible-elberfelder1871.txt	13	sagen	1
deu-x-bible-elberfelder1871.txt	14	:	1
deu-x-bible-elberfelder1905.txt	13	sagen	1
deu-x-bible-elberfelder1905.txt	14	:	1
deu-x-bible-freebible.txt	13	sagen	1
deu-x-bible-freebible.txt	14	:	1
deu-x-bible-gruenewalder.txt	10	:	1
deu-x-bible-luther1545letztehand.txt	10	sprach	1
deu-x-bible-luther1912.txt	9	sprach	1
deu-x-bible-luther1912.txt	10	:	1
deu-x-bible-neue.txt	11	bat	1
deu-x-bible-pattloch.txt	12	:	1
deu-x-bible-schlachter.txt	10	sprach	1
deu-x-bible-schlachter.txt	11	:	1
deu-x-bible-tafelbibel.txt	13	sagen	1
deu-x-bible-tafelbibel.txt	14	:	1
deu-x-bible-textbibel.txt	12	:	1
deu-x-bible-zuercher.txt	13	sagen	1
deu-x-bible-zuercher.txt	14	:	1
eng-x-bible-darby.txt	11	saying	1
eng-x-bible-kingjames.txt	11	saying	1
eng-x-bible-literal.txt	11	saying	1
eng-x-bible-newsimplified.txt	12	ask	1
nld-x-bible-statenvertaling.txt	11	zeggende	1
nld-x-bible-statenvertaling.txt	12	:	1
nor-x-bible-1930.txt	10	si	1
nor-x-bible-1930.txt	11	:	1
nor-x-bible-student.txt	11	sagde	1
nor-x-bible-student.txt	12	:	1
swe-x-bible-folk1998.txt	9	sade	1
swe-x-bible-folk1998.txt	10	:	1
afr-x-bible-1953.txt	18	deur	2
dan-x-bible-1931.txt	15	igennem	2
deu-x-bible-elberfelder1871.txt	18	durch	2
deu-x-bible-elberfelder1905.txt	18	durch	2
deu-x-bible-freebible.txt	18	durch	2
deu-x-bible-gruenewalder.txt	14	durch	2
deu-x-bible-luther1545letztehand.txt	14	durch	2
deu-x-bible-luther1912.txt	13	durch	2
deu-x-bible-menge.txt	15	durch	2
deu-x-bible-neue.txt	14	durch	2
deu-x-bible-pattloch.txt	16	durch	2
deu-x-bible-pattloch.txt	19	hindurchziehen	2
deu-x-bible-schlachter.txt	15	durch	2
deu-x-bible-tafelbibel.txt	18	durch	2
deu-x-bible-textbibel.txt	16	durch	2
deu-x-bible-zuercher.txt	18	durch	2
eng-x-bible-darby.txt	21	through	2
eng-x-bible-kingjames.txt	21	through	2
eng-x-bible-literal.txt	18	through	2
eng-x-bible-newsimplified.txt	16	through	2
nld-x-bible-statenvertaling.txt	16	door	2
nor-x-bible-1930.txt	16	gjennem	2
nor-x-bible-student.txt	20	gjenom	2
swe-x-bible-folk1998.txt	14	genom	2
afr-x-bible-1953.txt	29	geen	3
afr-x-bible-1953.txt	32	nie	3
dan-x-bible-1931.txt	24	ikke	3
deu-x-bible-elberfelder1871.txt	29	kein	3
deu-x-bible-elberfelder1905.txt	29	kein	3
deu-x-bible-freebible.txt	29	kein	3
deu-x-bible-gruenewalder.txt	25	kein	3
deu-x-bible-luther1545letztehand.txt	25	nicht	3
deu-x-bible-luther1912.txt	24	nicht	3
deu-x-bible-menge.txt	27	nichts	3
deu-x-bible-neue.txt	25	nicht	3
deu-x-bible-pattloch.txt	27	nicht	3
deu-x-bible-schlachter.txt	27	nicht	3
deu-x-bible-tafelbibel.txt	29	nicht	3
deu-x-bible-textbibel.txt	27	nicht	3
deu-x-bible-zuercher.txt	30	nicht	3
eng-x-bible-darby.txt	31	not	3
eng-x-bible-kingjames.txt	31	not	3
eng-x-bible-literal.txt	28	not	3
eng-x-bible-newsimplified.txt	26	not	3
nld-x-bible-statenvertaling.txt	27	geen	3
nor-x-bible-1930.txt	24	ikke	3
nor-x-bible-student.txt	28	ikkje	3
swe-x-bible-folk1998.txt	23	inte	3
dan-x-bible-1931.txt	26	Ligeledes	4
deu-x-bible-elberfelder1871.txt	33	auch	4
deu-x-bible-elberfelder1905.txt	33	auch	4
deu-x-bible-freebible.txt	33	auch	4
deu-x-bible-gruenewalder.txt	28	Auch	4
deu-x-bible-luther1545letztehand.txt	27	Auch	4
deu-x-bible-luther1912.txt	26	Auch	4
deu-x-bible-menge.txt	33	auch	4
deu-x-bible-neue.txt	27	Auch	4
deu-x-bible-pattloch.txt	30	Auch	4
deu-x-bible-schlachter.txt	29	Auch	4
deu-x-bible-tafelbibel.txt	33	auch	4
deu-x-bible-textbibel.txt	29	Ebenso	4
deu-x-bible-zuercher.txt	32	Auch	4
eng-x-bible-darby.txt	36	also	4
eng-x-bible-kingjames.txt	38	manner	4
eng-x-bible-literal.txt	34	also	4
eng-x-bible-newsimplified.txt	31	also	4
nld-x-bible-statenvertaling.txt	33	ook	4
nor-x-bible-1930.txt	28	Også	4
swe-x-bible-folk1998.txt	29	också	4
afr-x-bible-1953.txt	5	gestuur	5
dan-x-bible-1931.txt	2	sendte	5
deu-x-bible-elberfelder1871.txt	3	sandte	5
deu-x-bible-elberfelder1905.txt	3	sandte	5
deu-x-bible-freebible.txt	3	sandte	5
deu-x-bible-gruenewalder.txt	1	sandte	5
deu-x-bible-luther1545letztehand.txt	2	sandte	5
deu-x-bible-luther1912.txt	2	sandte	5
deu-x-bible-menge.txt	1	schickten	5
deu-x-bible-neue.txt	3	schickte	5
deu-x-bible-pattloch.txt	2	schickte	5
deu-x-bible-schlachter.txt	2	sandte	5
deu-x-bible-tafelbibel.txt	3	sandte	5
deu-x-bible-textbibel.txt	1	schickte	5
deu-x-bible-zuercher.txt	2	sandte	5
eng-x-bible-darby.txt	3	sent	5
eng-x-bible-kingjames.txt	3	sent	5
eng-x-bible-literal.txt	3	sent	5
eng-x-bible-newsimplified.txt	4	sent	5
nld-x-bible-statenvertaling.txt	3	zond	5
nor-x-bible-1930.txt	2	sendte	5
nor-x-bible-student.txt	2	sende	5
swe-x-bible-folk1998.txt	1	skickade	5
afr-x-bible-1953.txt	55	gebly	6
dan-x-bible-1931.txt	43	blev	6
deu-x-bible-elberfelder1871.txt	48	blieb	6
deu-x-bible-elberfelder1905.txt	48	blieb	6
deu-x-bible-freebible.txt	48	blieb	6
deu-x-bible-gruenewalder.txt	43	saß	6
deu-x-bible-luther1545letztehand.txt	41	bleib	6
deu-x-bible-luther1912.txt	40	blieb	6
deu-x-bible-neue.txt	43	blieben	6
deu-x-bible-pattloch.txt	38	sich	6
deu-x-bible-pattloch.txt	47	blieb	6
deu-x-bible-tafelbibel.txt	49	blieb	6
deu-x-bible-textbibel.txt	44	blieb	6
deu-x-bible-zuercher.txt	47	blieb	6
eng-x-bible-darby.txt	51	abode	6
eng-x-bible-kingjames.txt	55	abode	6
eng-x-bible-literal.txt	49	remained	6
eng-x-bible-newsimplified.txt	54	stayed	6
