FILENAME	CHUNK_COUNTER	CHUNK	ALIGNNMENT_ID
afr-x-bible-1953.txt	15	'n	1
dan-x-bible-1931.txt	16	en	1
deu-x-bible-elberfelder1871.txt	13	einen	1
deu-x-bible-elberfelder1905.txt	13	einen	1
deu-x-bible-freebible.txt	13	einen	1
deu-x-bible-gruenewalder.txt	9	ein	1
deu-x-bible-gruenewalder.txt	19	einen	1
deu-x-bible-luther1545.txt	16	ein	1
deu-x-bible-luther1545letztehand.txt	16	ein	1
deu-x-bible-luther1912.txt	16	ein	1
deu-x-bible-menge.txt	25	einen	1
deu-x-bible-neue.txt	17	einen	1
deu-x-bible-pattloch.txt	20	einen	1
deu-x-bible-schlachter.txt	15	einen	1
deu-x-bible-tafelbibel.txt	13	einen	1
deu-x-bible-textbibel.txt	19	einen	1
deu-x-bible-zuercher.txt	16	einen	1
eng-x-bible-darby.txt	16	a	1
eng-x-bible-kingjames.txt	17	a	1
eng-x-bible-literal.txt	16	a	1
eng-x-bible-newsimplified.txt	19	a	1
nld-x-bible-statenvertaling.txt	15	een	1
nor-x-bible-1930.txt	17	en	1
nor-x-bible-student.txt	15	ein	1
swe-x-bible-folk1998.txt	14	en	1
afr-x-bible-1953.txt	31	reg	2
dan-x-bible-1931.txt	31	Ret	2
deu-x-bible-elberfelder1871.txt	30	Recht	2
deu-x-bible-elberfelder1905.txt	30	Recht	2
deu-x-bible-freebible.txt	30	Recht	2
deu-x-bible-gruenewalder.txt	36	Recht	2
deu-x-bible-luther1545.txt	33	Recht	2
deu-x-bible-luther1545letztehand.txt	34	Recht	2
deu-x-bible-luther1912.txt	33	Recht	2
deu-x-bible-menge.txt	40	Recht	2
deu-x-bible-neue.txt	36	Recht	2
deu-x-bible-pattloch.txt	36	Recht	2
deu-x-bible-schlachter.txt	31	Recht	2
deu-x-bible-tafelbibel.txt	30	Recht	2
deu-x-bible-textbibel.txt	33	Recht	2
deu-x-bible-zuercher.txt	30	Recht	2
eng-x-bible-darby.txt	33	judgment	2
eng-x-bible-kingjames.txt	32	judgment	2
eng-x-bible-literal.txt	32	justice	2
eng-x-bible-newsimplified.txt	33	justice	2
nld-x-bible-statenvertaling.txt	32	recht	2
nor-x-bible-1930.txt	34	rett	2
nor-x-bible-student.txt	34	rett	2
swe-x-bible-folk1998.txt	34	rätt	2
afr-x-bible-1953.txt	1	Kyk	3
dan-x-bible-1931.txt	1	Se	3
deu-x-bible-elberfelder1871.txt	1	Siehe	3
deu-x-bible-elberfelder1905.txt	1	Siehe	3
deu-x-bible-freebible.txt	1	Siehe	3
deu-x-bible-gruenewalder.txt	2	Fürwahr	3
deu-x-bible-luther1545.txt	1	Siehe	3
deu-x-bible-luther1545letztehand.txt	1	Sjhe	3
deu-x-bible-luther1912.txt	1	Siehe	3
deu-x-bible-menge.txt	2	Wisset	3
deu-x-bible-neue.txt	2	Seht	3
deu-x-bible-pattloch.txt	2	Fürwahr	3
deu-x-bible-schlachter.txt	1	Siehe	3
deu-x-bible-tafelbibel.txt	1	Siehe	3
deu-x-bible-textbibel.txt	1	Fürwahr	3
