FILENAME	CHUNK_COUNTER	CHUNK	ALIGNNMENT_ID
afr-x-bible-1953.txt	3	het	1
afr-x-bible-1953.txt	5	bang	1
afr-x-bible-1953.txt	6	geword	1
dan-x-bible-1931.txt	3	grebes	1
deu-x-bible-elberfelder1871.txt	3	fürchteten	1
deu-x-bible-elberfelder1905.txt	3	fürchteten	1
deu-x-bible-freebible.txt	3	fürchteten	1
deu-x-bible-gruenewalder.txt	3	fürchteten	1
deu-x-bible-luther1545.txt	3	fürchteten	1
deu-x-bible-luther1545letztehand.txt	3	furchten	1
deu-x-bible-luther1912.txt	3	fürchteten	1
deu-x-bible-menge.txt	3	fürchteten	1
deu-x-bible-neue.txt	3	bekamen	1
deu-x-bible-neue.txt	5	Angst	1
deu-x-bible-pattloch.txt	3	gerieten	1
deu-x-bible-pattloch.txt	7	Furcht	1
deu-x-bible-schlachter.txt	3	fürchteten	1
deu-x-bible-tafelbibel.txt	3	fürchteten	1
deu-x-bible-textbibel.txt	3	fürchteten	1
deu-x-bible-zuercher.txt	3	fürchteten	1
eng-x-bible-darby.txt	3	were	1
eng-x-bible-darby.txt	5	afraid	1
eng-x-bible-kingjames.txt	3	were	1
eng-x-bible-kingjames.txt	5	afraid	1
eng-x-bible-literal.txt	3	were	1
eng-x-bible-literal.txt	5	afraid	1
eng-x-bible-newsimplified.txt	5	were	1
eng-x-bible-newsimplified.txt	6	terrified	1
nld-x-bible-statenvertaling.txt	3	vreesden	1
nor-x-bible-1930.txt	3	blev	1
nor-x-bible-1930.txt	5	forferdet	1
nor-x-bible-student.txt	3	vart	1
swe-x-bible-folk1998.txt	3	blev	1
swe-x-bible-folk1998.txt	5	förskräckta	1
afr-x-bible-1953.txt	4	vreeslik	2
dan-x-bible-1931.txt	5	stor	2
deu-x-bible-elberfelder1871.txt	6	sehr	2
deu-x-bible-elberfelder1905.txt	6	sehr	2
deu-x-bible-freebible.txt	6	sehr	2
deu-x-bible-gruenewalder.txt	5	gewaltig	2
deu-x-bible-luther1545.txt	5	fast	2
deu-x-bible-luther1545.txt	6	sehr	2
deu-x-bible-luther1545letztehand.txt	5	fast	2
deu-x-bible-luther1545letztehand.txt	6	seer	2
deu-x-bible-luther1912.txt	6	sehr	2
deu-x-bible-menge.txt	6	sehr	2
deu-x-bible-neue.txt	4	große	2
deu-x-bible-pattloch.txt	5	überaus	2
deu-x-bible-pattloch.txt	6	große	2
deu-x-bible-schlachter.txt	5	sehr	2
deu-x-bible-tafelbibel.txt	6	sehr	2
deu-x-bible-tafelbibel.txt	7	sehr	2
deu-x-bible-textbibel.txt	6	sehr	2
deu-x-bible-zuercher.txt	5	allzusehr	2
eng-x-bible-darby.txt	4	exceedingly	2
eng-x-bible-kingjames.txt	4	exceedingly	2
eng-x-bible-literal.txt	4	greatly	2
nld-x-bible-statenvertaling.txt	5	zeer	2
nor-x-bible-1930.txt	4	meget	2
nor-x-bible-student.txt	4	reint	2
swe-x-bible-folk1998.txt	4	mycket	2
afr-x-bible-1953.txt	23	ons	3
dan-x-bible-1931.txt	25	vi	3
deu-x-bible-elberfelder1871.txt	24	wir	3
deu-x-bible-elberfelder1905.txt	24	wir	3
deu-x-bible-freebible.txt	24	wir	3
deu-x-bible-gruenewalder.txt	20	wir	3
deu-x-bible-luther1545.txt	22	wir	3
deu-x-bible-luther1545letztehand.txt	23	wir	3
deu-x-bible-luther1912.txt	21	wir	3
deu-x-bible-menge.txt	25	wir	3
deu-x-bible-neue.txt	25	wir	3
deu-x-bible-pattloch.txt	24	wir	3
deu-x-bible-schlachter.txt	23	wir	3
deu-x-bible-tafelbibel.txt	25	wir	3
deu-x-bible-textbibel.txt	21	wir	3
deu-x-bible-zuercher.txt	23	wir	3
eng-x-bible-darby.txt	23	we	3
eng-x-bible-kingjames.txt	22	we	3
eng-x-bible-literal.txt	24	we	3
eng-x-bible-newsimplified.txt	14	we	3
nld-x-bible-statenvertaling.txt	22	wij	3
nor-x-bible-1930.txt	21	vi	3
nor-x-bible-student.txt	26	me	3
swe-x-bible-folk1998.txt	24	vi	3
afr-x-bible-1953.txt	8	gesê	4
dan-x-bible-1931.txt	8	sagde	4
deu-x-bible-elberfelder1871.txt	8	sprachen	4
deu-x-bible-elberfelder1905.txt	8	sprachen	4
deu-x-bible-freebible.txt	8	sprachen	4
deu-x-bible-gruenewalder.txt	7	sprachen	4
deu-x-bible-luther1545.txt	8	sprachen	4
deu-x-bible-luther1545letztehand.txt	9	sprachen	4
deu-x-bible-luther1912.txt	8	sprachen	4
deu-x-bible-menge.txt	8	sagten	4
deu-x-bible-neue.txt	7	sagten	4
deu-x-bible-pattloch.txt	9	meinten	4
deu-x-bible-schlachter.txt	7	sprachen	4
deu-x-bible-tafelbibel.txt	10	sprachen	4
deu-x-bible-textbibel.txt	8	sprachen	4
deu-x-bible-zuercher.txt	7	sprachen	4
eng-x-bible-darby.txt	8	said	4
eng-x-bible-kingjames.txt	8	said	4
eng-x-bible-literal.txt	8	said	4
eng-x-bible-newsimplified.txt	9	said	4
nld-x-bible-statenvertaling.txt	8	zeiden	4
nor-x-bible-1930.txt	7	sa	4
nor-x-bible-student.txt	7	«	4
