FILENAME	CHUNK_COUNTER	CHUNK	ALIGNNMENT_ID
afr-x-bible-1953.txt	1	En	1
afr-x-bible-1953.txt	2	dit	1
dan-x-bible-1931.txt	1	Det	1
deu-x-bible-elberfelder1871.txt	1	Und	1
deu-x-bible-elberfelder1871.txt	2	dies	1
deu-x-bible-elberfelder1905.txt	1	Und	1
deu-x-bible-elberfelder1905.txt	2	dies	1
deu-x-bible-freebible.txt	1	Und	1
deu-x-bible-freebible.txt	2	dies	1
deu-x-bible-gruenewalder.txt	1	Dies	1
deu-x-bible-luther1545.txt	1	Das	1
deu-x-bible-luther1545letztehand.txt	1	Das	1
deu-x-bible-luther1912.txt	1	Das	1
deu-x-bible-menge.txt	1	Diese	1
deu-x-bible-neue.txt	1	Das	1
deu-x-bible-pattloch.txt	1	Dies	1
deu-x-bible-schlachter.txt	1	Diese	1
deu-x-bible-tafelbibel.txt	1	Und	1
deu-x-bible-tafelbibel.txt	2	dies	1
deu-x-bible-textbibel.txt	1	Diese	1
deu-x-bible-textbibel.txt	2	Bestimmungen	1
deu-x-bible-zuercher.txt	1	Das	1
eng-x-bible-darby.txt	1	And	1
eng-x-bible-darby.txt	2	this	1
eng-x-bible-kingjames.txt	1	So	1
eng-x-bible-kingjames.txt	2	these	1
eng-x-bible-literal.txt	1	And	1
eng-x-bible-literal.txt	2	these	1
eng-x-bible-newsimplified.txt	1	»	1
eng-x-bible-newsimplified.txt	2	These	1
nld-x-bible-statenvertaling.txt	1	En	1
nld-x-bible-statenvertaling.txt	2	deze	1
nor-x-bible-1930.txt	1	Dette	1
nor-x-bible-student.txt	1	Dette	1
swe-x-bible-folk1998.txt	1	Detta	1
afr-x-bible-1953.txt	11	geslagte	2
dan-x-bible-1931.txt	9	Slægt	2
dan-x-bible-1931.txt	11	Slægt	2
deu-x-bible-elberfelder1871.txt	11	Geschlechtern	2
deu-x-bible-elberfelder1905.txt	11	Geschlechtern	2
deu-x-bible-freebible.txt	11	Geschlechtern	2
deu-x-bible-gruenewalder.txt	7	Geschlechter	2
deu-x-bible-luther1545.txt	9	Nachkommen	2
deu-x-bible-luther1545letztehand.txt	9	Nachkomen	2
deu-x-bible-luther1912.txt	9	Nachkommen	2
deu-x-bible-menge.txt	8	künftigen	2
deu-x-bible-menge.txt	9	Geschlechter	2
deu-x-bible-neue.txt	10	Generation	2
deu-x-bible-pattloch.txt	8	Geschlecht	2
deu-x-bible-pattloch.txt	10	Geschlecht	2
deu-x-bible-schlachter.txt	7	Geschlechter	2
deu-x-bible-tafelbibel.txt	12	Geschlechtern	2
deu-x-bible-textbibel.txt	14	Geschlecht	2
deu-x-bible-textbibel.txt	16	Geschlecht	2
deu-x-bible-zuercher.txt	6	Zukunft	2
eng-x-bible-darby.txt	11	throughout	2
eng-x-bible-darby.txt	13	generations	2
eng-x-bible-kingjames.txt	15	generations	2
eng-x-bible-literal.txt	15	generations	2
eng-x-bible-newsimplified.txt	9	descendants	2
nld-x-bible-statenvertaling.txt	15	geslachten	2
nor-x-bible-1930.txt	9	slekt	2
nor-x-bible-1930.txt	11	slekt	2
nor-x-bible-student.txt	11	tider	2
swe-x-bible-folk1998.txt	9	släkte	2
swe-x-bible-folk1998.txt	11	släkte	2
afr-x-bible-1953.txt	16	woonplekke	3
dan-x-bible-1931.txt	16	bor	3
deu-x-bible-elberfelder1871.txt	15	Wohnsitzen	3
deu-x-bible-elberfelder1905.txt	15	Wohnsitzen	3
deu-x-bible-freebible.txt	15	Wohnsitzen	3
deu-x-bible-gruenewalder.txt	11	Siedlungen	3
deu-x-bible-luther1545.txt	13	wohnet	3
deu-x-bible-luther1545letztehand.txt	13	wonet	3
deu-x-bible-luther1912.txt	15	wohnt	3
deu-x-bible-menge.txt	13	Wohnsitzen	3
deu-x-bible-neue.txt	16	wohnt	3
deu-x-bible-pattloch.txt	14	Wohnstätten	3
deu-x-bible-schlachter.txt	11	Wohnorten	3
deu-x-bible-tafelbibel.txt	16	Wohnsitzen	3
deu-x-bible-textbibel.txt	20	Wohnsitzen	3
deu-x-bible-zuercher.txt	13	Wohnsitzen	3
eng-x-bible-darby.txt	17	dwellings	3
eng-x-bible-kingjames.txt	19	dwellings	3
eng-x-bible-literal.txt	20	dwellings	3
eng-x-bible-newsimplified.txt	10	wherever	3
eng-x-bible-newsimplified.txt	13	live	3
nld-x-bible-statenvertaling.txt	20	woningen	3
nor-x-bible-1930.txt	15	bor	3
nor-x-bible-student.txt	14	stader	3
swe-x-bible-folk1998.txt	16	bor	3
afr-x-bible-1953.txt	5	julle	4
dan-x-bible-1931.txt	4	eder	4
deu-x-bible-elberfelder1871.txt	4	euch	4
deu-x-bible-elberfelder1905.txt	4	euch	4
deu-x-bible-freebible.txt	4	euch	4
deu-x-bible-gruenewalder.txt	3	euch	4
deu-x-bible-luther1545.txt	3	euch	4
deu-x-bible-luther1545letztehand.txt	3	euch	4
deu-x-bible-luther1912.txt	3	euch	4
deu-x-bible-menge.txt	5	euch	4
deu-x-bible-neue.txt	6	euch	4
deu-x-bible-pattloch.txt	3	euch	4
deu-x-bible-tafelbibel.txt	8	euch	4
deu-x-bible-textbibel.txt	4	euch	4
deu-x-bible-textbibel.txt	10	ihr	4
deu-x-bible-zuercher.txt	3	euch	4
eng-x-bible-darby.txt	6	you	4
eng-x-bible-kingjames.txt	12	you	4
eng-x-bible-literal.txt	7	you	4
eng-x-bible-newsimplified.txt	6	you	4
nld-x-bible-statenvertaling.txt	5	ulieden	4
nor-x-bible-1930.txt	7	eder	4
swe-x-bible-folk1998.txt	7	er	4
afr-x-bible-1953.txt	17	.	5
dan-x-bible-1931.txt	17	.	5
deu-x-bible-elberfelder1871.txt	16	.	5
deu-x-bible-elberfelder1905.txt	16	.	5
deu-x-bible-freebible.txt	16	.	5
deu-x-bible-gruenewalder.txt	12	!	5
deu-x-bible-luther1545.txt	14	.	5
deu-x-bible-luther1545letztehand.txt	14	.	5
deu-x-bible-luther1912.txt	16	.	5
deu-x-bible-menge.txt	17	.	5
deu-x-bible-neue.txt	17	.	5
deu-x-bible-pattloch.txt	15	!	5
deu-x-bible-schlachter.txt	12	.	5
deu-x-bible-tafelbibel.txt	17	.	5
deu-x-bible-textbibel.txt	21	.	5
deu-x-bible-zuercher.txt	14	.	5
eng-x-bible-darby.txt	18	.	5
eng-x-bible-kingjames.txt	20	.	5
eng-x-bible-literal.txt	21	.	5
eng-x-bible-newsimplified.txt	14	.	5
nld-x-bible-statenvertaling.txt	21	.	5
nor-x-bible-1930.txt	16	.	5
nor-x-bible-student.txt	15	.	5
swe-x-bible-folk1998.txt	17	.	5
afr-x-bible-1953.txt	3	moet	6
dan-x-bible-1931.txt	2	skal	6
deu-x-bible-elberfelder1871.txt	3	soll	6
deu-x-bible-elberfelder1905.txt	3	soll	6
deu-x-bible-freebible.txt	3	soll	6
deu-x-bible-gruenewalder.txt	2	sei	6
deu-x-bible-luther1545letztehand.txt	2	sol	6
deu-x-bible-luther1912.txt	2	soll	6
deu-x-bible-menge.txt	3	sollen	6
deu-x-bible-neue.txt	2	soll	6
deu-x-bible-pattloch.txt	2	soll	6
deu-x-bible-tafelbibel.txt	3	soll	6
deu-x-bible-textbibel.txt	3	sollen	6
deu-x-bible-zuercher.txt	2	soll	6
eng-x-bible-darby.txt	3	shall	6
eng-x-bible-kingjames.txt	4	shall	6
eng-x-bible-literal.txt	4	shall	6
nld-x-bible-statenvertaling.txt	4	zullen	6
nor-x-bible-1930.txt	2	skal	6
nor-x-bible-student.txt	2	skal	6
swe-x-bible-folk1998.txt	2	skall	6
afr-x-bible-1953.txt	15	julle	7
dan-x-bible-1931.txt	14	I	7
deu-x-bible-elberfelder1871.txt	14	euren	7
deu-x-bible-elberfelder1905.txt	14	euren	7
deu-x-bible-freebible.txt	14	euren	7
deu-x-bible-gruenewalder.txt	10	euren	7
deu-x-bible-luther1545.txt	12	ihr	7
deu-x-bible-luther1545letztehand.txt	12	jr	7
deu-x-bible-luther1912.txt	14	ihr	7
deu-x-bible-neue.txt	15	ihr	7
deu-x-bible-pattloch.txt	13	euren	7
deu-x-bible-schlachter.txt	10	euren	7
deu-x-bible-tafelbibel.txt	15	euren	7
deu-x-bible-textbibel.txt	19	euren	7
deu-x-bible-zuercher.txt	12	euren	7
eng-x-bible-darby.txt	16	your	7
eng-x-bible-kingjames.txt	18	your	7
eng-x-bible-literal.txt	19	your	7
eng-x-bible-newsimplified.txt	11	you	7
nld-x-bible-statenvertaling.txt	19	uw	7
nor-x-bible-1930.txt	13	I	7
swe-x-bible-folk1998.txt	14	ni	7
afr-x-bible-1953.txt	14	al	8
dan-x-bible-1931.txt	15	end	8
deu-x-bible-elberfelder1871.txt	13	allen	8
deu-x-bible-elberfelder1905.txt	13	allen	8
deu-x-bible-freebible.txt	13	allen	8
deu-x-bible-gruenewalder.txt	9	allen	8
deu-x-bible-menge.txt	11	allen	8
deu-x-bible-neue.txt	12	überall	8
deu-x-bible-pattloch.txt	12	all	8
deu-x-bible-schlachter.txt	9	allen	8
deu-x-bible-tafelbibel.txt	14	allen	8
deu-x-bible-textbibel.txt	18	allen	8
deu-x-bible-zuercher.txt	11	allen	8
eng-x-bible-darby.txt	15	all	8
eng-x-bible-kingjames.txt	13	throughout	8
eng-x-bible-kingjames.txt	17	all	8
eng-x-bible-literal.txt	18	all	8
nld-x-bible-statenvertaling.txt	18	al	8
nor-x-bible-student.txt	10	alle	8
nor-x-bible-student.txt	13	alle	8
swe-x-bible-folk1998.txt	15	än	8
afr-x-bible-1953.txt	8	wees	9
dan-x-bible-1931.txt	3	være	9
deu-x-bible-elberfelder1871.txt	8	sein	9
deu-x-bible-elberfelder1905.txt	8	sein	9
deu-x-bible-freebible.txt	8	sein	9
deu-x-bible-luther1545.txt	6	sein	9
deu-x-bible-luther1545letztehand.txt	6	sein	9
deu-x-bible-luther1912.txt	6	sein	9
deu-x-bible-neue.txt	7	gelten	9
deu-x-bible-pattloch.txt	6	gelten	9
deu-x-bible-tafelbibel.txt	9	sein	9
deu-x-bible-textbibel.txt	7	gelten	9
deu-x-bible-zuercher.txt	9	gelten	9
eng-x-bible-darby.txt	4	be	9
eng-x-bible-kingjames.txt	5	be	9
eng-x-bible-literal.txt	5	be	9
nld-x-bible-statenvertaling.txt	6	zijn	9
nor-x-bible-1930.txt	3	være	9
nor-x-bible-student.txt	3	gjelda	9
swe-x-bible-folk1998.txt	3	vara	9
afr-x-bible-1953.txt	10	julle	10
deu-x-bible-elberfelder1871.txt	10	euren	10
deu-x-bible-elberfelder1905.txt	10	euren	10
deu-x-bible-freebible.txt	10	euren	10
deu-x-bible-gruenewalder.txt	6	eure	10
deu-x-bible-luther1545.txt	8	euren	10
deu-x-bible-luther1545letztehand.txt	8	ewren	10
deu-x-bible-luther1912.txt	8	euren	10
deu-x-bible-menge.txt	7	eure	10
deu-x-bible-menge.txt	12	euren	10
deu-x-bible-schlachter.txt	6	eure	10
deu-x-bible-tafelbibel.txt	11	euren	10
deu-x-bible-textbibel.txt	12	sollt	10
eng-x-bible-darby.txt	12	your	10
eng-x-bible-kingjames.txt	14	your	10
eng-x-bible-literal.txt	14	your	10
eng-x-bible-newsimplified.txt	8	your	10
nld-x-bible-statenvertaling.txt	14	uw	10
nor-x-bible-student.txt	9	dykk	10
afr-x-bible-1953.txt	9	in	11
afr-x-bible-1953.txt	13	in	11
deu-x-bible-elberfelder1871.txt	12	in	11
deu-x-bible-elberfelder1905.txt	12	in	11
deu-x-bible-freebible.txt	12	in	11
deu-x-bible-gruenewalder.txt	8	in	11
