afr-x-bible-1953.txt	2	weet	1
dan-x-bible-1931.txt	5	ved	1
dan-x-bible-1931.txt	6	vel	1
deu-x-bible-elberfelder1871.txt	2	erkennte	1
deu-x-bible-elberfelder1905.txt	2	erkennte	1
deu-x-bible-freebible.txt	2	erkennte	1
deu-x-bible-gruenewalder.txt	6	weiß	1
deu-x-bible-luther1545.txt	2	weiß	1
deu-x-bible-luther1545letztehand.txt	2	weis	1
deu-x-bible-luther1912.txt	2	erkennte	1
deu-x-bible-menge.txt	5	wüßte	1
deu-x-bible-neue.txt	2	wüsste	1
deu-x-bible-pattloch.txt	2	wüßte	1
deu-x-bible-schlachter.txt	5	wüßte	1
deu-x-bible-textbibel.txt	2	erkennte	1
deu-x-bible-zuercher.txt	2	wüsste	1
eng-x-bible-darby.txt	2	knoweth	1
eng-x-bible-kingjames.txt	2	knoweth	1
eng-x-bible-literal.txt	5	does	1
eng-x-bible-literal.txt	7	know	1
eng-x-bible-newsimplified.txt	6	does	1
eng-x-bible-newsimplified.txt	8	know	1
nld-x-bible-statenvertaling.txt	2	weet	1
nor-x-bible-1930.txt	2	skjønner	1
nor-x-bible-student.txt	2	skynar	1
swe-x-bible-folk1998.txt	4	känner	1
afr-x-bible-1953.txt	1	Wie	2
dan-x-bible-1931.txt	1	Hvem	2
deu-x-bible-elberfelder1871.txt	1	Wer	2
deu-x-bible-elberfelder1905.txt	1	Wer	2
deu-x-bible-freebible.txt	1	Wer	2
deu-x-bible-gruenewalder.txt	1	Wer	2
deu-x-bible-luther1545.txt	1	Wer	2
deu-x-bible-luther1545letztehand.txt	1	Wer	2
deu-x-bible-luther1912.txt	1	Wer	2
deu-x-bible-menge.txt	1	wer	2
deu-x-bible-neue.txt	1	Wer	2
deu-x-bible-pattloch.txt	1	Wer	2
deu-x-bible-schlachter.txt	1	Wer	2
deu-x-bible-textbibel.txt	1	Wer	2
deu-x-bible-zuercher.txt	1	Wer	2
eng-x-bible-darby.txt	1	Who	2
eng-x-bible-kingjames.txt	1	Who	2
eng-x-bible-literal.txt	1	who	2
eng-x-bible-newsimplified.txt	1	»	2
eng-x-bible-newsimplified.txt	2	Which	2
nld-x-bible-statenvertaling.txt	1	Wie	2
nor-x-bible-1930.txt	1	Hvem	2
nor-x-bible-student.txt	1	Kven	2
swe-x-bible-folk1998.txt	1	Vem	2
afr-x-bible-1953.txt	13	HERE	3
dan-x-bible-1931.txt	10	HERRENs	3
deu-x-bible-elberfelder1871.txt	11	Jehovas	3
deu-x-bible-elberfelder1905.txt	11	Jehovas	3
deu-x-bible-freebible.txt	11	Jahwes	3
deu-x-bible-luther1545.txt	9	HERRN	3
deu-x-bible-luther1545letztehand.txt	9	HERRN	3
deu-x-bible-luther1912.txt	10	HERRN	3
deu-x-bible-menge.txt	12	HERRN	3
deu-x-bible-neue.txt	8	Jahwes	3
deu-x-bible-pattloch.txt	12	Herrn	3
deu-x-bible-schlachter.txt	12	HERRN	3
deu-x-bible-textbibel.txt	8	Jahwes	3
deu-x-bible-zuercher.txt	13	Herrn	3
eng-x-bible-darby.txt	12	Jehovah	3
eng-x-bible-kingjames.txt	12	LORD	3
eng-x-bible-literal.txt	9	Jehovah's	3
eng-x-bible-newsimplified.txt	13	Jehovah	3
nld-x-bible-statenvertaling.txt	12	HEEREN	3
nor-x-bible-1930.txt	10	Herrens	3
nor-x-bible-student.txt	10	Herrens	3
swe-x-bible-folk1998.txt	10	Herrens	3
afr-x-bible-1953.txt	8	dat	4
dan-x-bible-1931.txt	9	at	4
deu-x-bible-elberfelder1871.txt	8	daß	4
deu-x-bible-elberfelder1905.txt	8	daß	4
deu-x-bible-freebible.txt	8	dass	4
deu-x-bible-gruenewalder.txt	9	daß	4
deu-x-bible-luther1545.txt	7	daß	4
deu-x-bible-luther1545letztehand.txt	7	das	4
deu-x-bible-luther1912.txt	8	daß	4
deu-x-bible-menge.txt	8	daß	4
deu-x-bible-neue.txt	7	dass	4
deu-x-bible-pattloch.txt	8	daß	4
deu-x-bible-schlachter.txt	8	daß	4
deu-x-bible-textbibel.txt	7	daß	4
deu-x-bible-zuercher.txt	9	dass	4
eng-x-bible-darby.txt	8	that	4
eng-x-bible-kingjames.txt	7	that	4
eng-x-bible-literal.txt	8	that	4
eng-x-bible-newsimplified.txt	9	that	4
nld-x-bible-statenvertaling.txt	8	dat	4
nor-x-bible-1930.txt	7	at	4
nor-x-bible-student.txt	9	at	4
swe-x-bible-folk1998.txt	7	att	4
afr-x-bible-1953.txt	3	nie	5
dan-x-bible-1931.txt	7	ikke	5
deu-x-bible-elberfelder1871.txt	3	nicht	5
deu-x-bible-elberfelder1905.txt	3	nicht	5
deu-x-bible-freebible.txt	3	nicht	5
deu-x-bible-gruenewalder.txt	7	nicht	5
deu-x-bible-luther1545.txt	5	nicht	5
deu-x-bible-luther1545letztehand.txt	5	nicht	5
deu-x-bible-luther1912.txt	3	nicht	5
deu-x-bible-menge.txt	6	nicht	5
deu-x-bible-neue.txt	5	nicht	5
deu-x-bible-pattloch.txt	3	nicht	5
deu-x-bible-schlachter.txt	6	nicht	5
deu-x-bible-textbibel.txt	3	nicht	5
deu-x-bible-zuercher.txt	4	nicht	5
eng-x-bible-darby.txt	3	not	5
eng-x-bible-kingjames.txt	3	not	5
eng-x-bible-literal.txt	6	not	5
eng-x-bible-newsimplified.txt	7	not	5
nld-x-bible-statenvertaling.txt	3	niet	5
nor-x-bible-1930.txt	3	ikke	5
swe-x-bible-folk1998.txt	5	inte	5
afr-x-bible-1953.txt	14	dit	6
dan-x-bible-1931.txt	14	det	6
deu-x-bible-elberfelder1871.txt	12	solches	6
deu-x-bible-elberfelder1905.txt	12	solches	6
deu-x-bible-freebible.txt	12	solches	6
deu-x-bible-gruenewalder.txt	12	dies	6
deu-x-bible-luther1545.txt	11	das	6
deu-x-bible-luther1545letztehand.txt	11	das	6
deu-x-bible-luther1912.txt	12	solches	6
deu-x-bible-menge.txt	13	diese	6
deu-x-bible-neue.txt	10	es	6
deu-x-bible-pattloch.txt	13	dies	6
deu-x-bible-schlachter.txt	13	solches	6
deu-x-bible-textbibel.txt	10	solches	6
deu-x-bible-zuercher.txt	14	dies	6
eng-x-bible-darby.txt	15	this	6
eng-x-bible-kingjames.txt	15	this	6
eng-x-bible-literal.txt	13	this	6
eng-x-bible-newsimplified.txt	16	this	6
nld-x-bible-statenvertaling.txt	13	dit	6
nor-x-bible-1930.txt	15	det	6
nor-x-bible-student.txt	14	det	6
swe-x-bible-folk1998.txt	14	det	6
afr-x-bible-1953.txt	15	gemaak	7
dan-x-bible-1931.txt	13	skabt	7
deu-x-bible-elberfelder1871.txt	13	gemacht	7
deu-x-bible-elberfelder1905.txt	13	gemacht	7
deu-x-bible-freebible.txt	13	gemacht	7
deu-x-bible-gruenewalder.txt	14	geschaffen	7
deu-x-bible-luther1545.txt	12	gemacht	7
deu-x-bible-luther1545letztehand.txt	12	gemacht	7
deu-x-bible-luther1912.txt	13	gemacht	7
deu-x-bible-menge.txt	15	geschaffen	7
deu-x-bible-neue.txt	11	gemacht	7
deu-x-bible-pattloch.txt	14	erschuf	7
deu-x-bible-schlachter.txt	14	gemacht	7
deu-x-bible-textbibel.txt	11	gemacht	7
deu-x-bible-zuercher.txt	15	gemacht	7
eng-x-bible-darby.txt	14	wrought	7
eng-x-bible-kingjames.txt	14	wrought	7
eng-x-bible-literal.txt	12	done	7
eng-x-bible-newsimplified.txt	15	done	7
nld-x-bible-statenvertaling.txt	14	doet	7
nor-x-bible-1930.txt	14	skapt	7
nor-x-bible-student.txt	13	skapa	7
swe-x-bible-folk1998.txt	13	gjort	7
afr-x-bible-1953.txt	10	hand	8
dan-x-bible-1931.txt	11	Hånd	8
deu-x-bible-elberfelder1871.txt	10	Hand	8
deu-x-bible-elberfelder1905.txt	10	Hand	8
deu-x-bible-freebible.txt	10	Hand	8
deu-x-bible-gruenewalder.txt	11	Hand	8
deu-x-bible-luther1545.txt	10	Hand	8
deu-x-bible-luther1545letztehand.txt	10	Hand	8
deu-x-bible-luther1912.txt	11	Hand	8
deu-x-bible-menge.txt	10	Hand	8
deu-x-bible-neue.txt	9	Hand	8
deu-x-bible-pattloch.txt	10	Hand	8
deu-x-bible-schlachter.txt	10	Hand	8
deu-x-bible-textbibel.txt	9	Hand	8
deu-x-bible-zuercher.txt	11	Hand	8
eng-x-bible-darby.txt	10	hand	8
eng-x-bible-kingjames.txt	9	hand	8
eng-x-bible-literal.txt	10	hand	8
eng-x-bible-newsimplified.txt	11	hand	8
nld-x-bible-statenvertaling.txt	10	hand	8
nor-x-bible-1930.txt	11	hånd	8
nor-x-bible-student.txt	11	hand	8
afr-x-bible-1953.txt	16	het	9
dan-x-bible-1931.txt	12	har	9
deu-x-bible-elberfelder1871.txt	14	hat	9
deu-x-bible-elberfelder1905.txt	14	hat	9
deu-x-bible-freebible.txt	14	hat	9
deu-x-bible-gruenewalder.txt	13	hat	9
deu-x-bible-luther1545.txt	13	hat	9
deu-x-bible-luther1545letztehand.txt	13	hat	9
deu-x-bible-luther1912.txt	14	hat	9
deu-x-bible-menge.txt	16	hat	9
deu-x-bible-neue.txt	12	hat	9
deu-x-bible-schlachter.txt	15	hat	9
deu-x-bible-textbibel.txt	12	hat	9
deu-x-bible-zuercher.txt	16	hat	9
eng-x-bible-darby.txt	13	hath	9
eng-x-bible-kingjames.txt	13	hath	9
eng-x-bible-literal.txt	11	has	9
eng-x-bible-newsimplified.txt	14	has	9
nor-x-bible-1930.txt	13	har	9
nor-x-bible-student.txt	12	hev	9
swe-x-bible-folk1998.txt	12	har	9
afr-x-bible-1953.txt	5	al	10
dan-x-bible-1931.txt	4	alle	10
deu-x-bible-elberfelder1871.txt	6	allen	10
deu-x-bible-elberfelder1905.txt	6	allen	10
deu-x-bible-freebible.txt	6	allen	10
deu-x-bible-gruenewalder.txt	4	aller	10
deu-x-bible-luther1545.txt	4	alles	10
deu-x-bible-luther1545letztehand.txt	4	alles	10
deu-x-bible-luther1912.txt	6	allem	10
deu-x-bible-menge.txt	4	allen	10
deu-x-bible-pattloch.txt	6	allen	10
deu-x-bible-schlachter.txt	3	allen	10
deu-x-bible-textbibel.txt	5	alledem	10
deu-x-bible-zuercher.txt	7	allen	10
eng-x-bible-darby.txt	5	all	10
eng-x-bible-kingjames.txt	5	all	10
eng-x-bible-literal.txt	3	all	10
eng-x-bible-newsimplified.txt	4	all	10
nld-x-bible-statenvertaling.txt	5	alle	10
nor-x-bible-1930.txt	5	alt	10
nor-x-bible-student.txt	5	alt	10
afr-x-bible-1953.txt	6	hierdie	11
afr-x-bible-1953.txt	7	dinge	11
dan-x-bible-1931.txt	3	dem	11
deu-x-bible-elberfelder1871.txt	5	diesen	11
deu-x-bible-elberfelder1905.txt	5	diesen	11
deu-x-bible-freebible.txt	5	diesen	11
deu-x-bible-luther1545.txt	3	solches	11
deu-x-bible-luther1545letztehand.txt	3	solchs	11
deu-x-bible-menge.txt	3	diesen	11
deu-x-bible-pattloch.txt	5	diesen	11
deu-x-bible-schlachter.txt	4	diesen	11
deu-x-bible-zuercher.txt	3	es	11
deu-x-bible-zuercher.txt	6	diesen	11
eng-x-bible-darby.txt	6	these	11
eng-x-bible-kingjames.txt	6	these	11
eng-x-bible-literal.txt	4	these	11
eng-x-bible-newsimplified.txt	5	these	11
nld-x-bible-statenvertaling.txt	6	deze	11
nor-x-bible-1930.txt	6	dette	11
swe-x-bible-folk1998.txt	3	dessa	11
deu-x-bible-elberfelder1871.txt	7	,	12
deu-x-bible-elberfelder1905.txt	7	,	12
deu-x-bible-freebible.txt	7	,	12
deu-x-bible-luther1545.txt	6	,	12
deu-x-bible-luther1912.txt	7	,	12
deu-x-bible-menge.txt	7	,	12
deu-x-bible-neue.txt	6	,	12
deu-x-bible-pattloch.txt	7	,	12
deu-x-bible-schlachter.txt	7	,	12
deu-x-bible-textbibel.txt	6	,	12
deu-x-bible-zuercher.txt	8	,	12
nld-x-bible-statenvertaling.txt	7	,	12
afr-x-bible-1953.txt	11	van	13
deu-x-bible-gruenewalder.txt	10	Gottes	13
deu-x-bible-luther1545.txt	8	des	13
deu-x-bible-luther1545letztehand.txt	8	des	13
deu-x-bible-luther1912.txt	9	des	13
deu-x-bible-menge.txt	11	des	13
deu-x-bible-pattloch.txt	11	des	13
deu-x-bible-schlachter.txt	11	des	13
deu-x-bible-zuercher.txt	12	des	13
eng-x-bible-darby.txt	11	of	13
eng-x-bible-kingjames.txt	10	of	13
eng-x-bible-newsimplified.txt	12	of	13
nld-x-bible-statenvertaling.txt	11	des	13
afr-x-bible-1953.txt	18	?	14
deu-x-bible-luther1545letztehand.txt	14	?	14
