afr-x-bible-1953.txt	7	groet	1
afr-x-bible-1983.txt	10	stuur	1
afr-x-bible-1983.txt	13	groete	1
afr-x-bible-boodskap.txt	16	stuur	1
afr-x-bible-boodskap.txt	19	groete	1
afr-x-bible-lewende.txt	9	stuur	1
afr-x-bible-lewende.txt	12	groete	1
afr-x-bible-viralmal.txt	17	stuur	1
afr-x-bible-viralmal.txt	18	groete	1
dan-x-bible-hverdagsdansk.txt	8	sender	1
dan-x-bible-hverdagsdansk.txt	9	hilsen	1
deu-x-bible-freebible.txt	5	grüssen	1
deu-x-bible-genfer2011.txt	13	grüßen	1
deu-x-bible-gruenewalder.txt	8	grüßen	1
deu-x-bible-hoffnung.txt	12	grüßen	1
deu-x-bible-interlinear.txt	4	Grüßen	1
deu-x-bible-konkordant.txt	8	grüßen	1
deu-x-bible-luther1545letztehand.txt	7	grüssen	1
deu-x-bible-meister.txt	5	grüßen	1
deu-x-bible-menge.txt	10	grüßen	1
deu-x-bible-schlachter.txt	8	grüßen	1
deu-x-bible-schlachter2000.txt	7	grüßen	1
deu-x-bible-tafelbibel.txt	7	grüßen	1
deu-x-bible-textbibel.txt	5	grüßen	1
deu-x-bible-volxbibel.txt	16	Ich	1
deu-x-bible-volxbibel.txt	19	Grüße	1
deu-x-bible-volxbibel.txt	24	ausrichten	1
deu-x-bible-zuercher.txt	9	grüssen	1
eng-x-bible-amplified.txt	13	send	1
eng-x-bible-amplified.txt	15	greetings	1
eng-x-bible-common.txt	9	greet	1
eng-x-bible-contemporary.txt	13	send	1
eng-x-bible-contemporary.txt	15	greetings	1
eng-x-bible-darby.txt	10	greet	1
eng-x-bible-diaglot.txt	5	Salute	1
eng-x-bible-easytoread.txt	10	send	1
eng-x-bible-easytoread.txt	12	love	1
eng-x-bible-godsword.txt	9	send	1
eng-x-bible-godsword.txt	12	greetings	1
eng-x-bible-goodnews.txt	9	send	1
eng-x-bible-goodnews.txt	10	greetings	1
eng-x-bible-new2007.txt	9	greet	1
eng-x-bible-newcentury.txt	8	greet	1
eng-x-bible-newliving.txt	9	send	1
eng-x-bible-newliving.txt	12	greetings	1
eng-x-bible-treeoflife.txt	7	send	1
eng-x-bible-treeoflife.txt	9	greetings	1
nds-x-bible-nds.txt	7	jreese	1
nld-x-bible-1951.txt	7	groeten	1
nld-x-bible-2004.txt	9	groeten	1
nld-x-bible-2007.txt	10	groeten	1
nld-x-bible-statenvertaling.txt	7	groeten	1
nno-x-bible-2011.txt	8	helsar	1
nob-x-bible-1985.txt	8	sender	1
nob-x-bible-1985.txt	11	hilsen	1
nob-x-bible-1988.txt	12	hilser	1
nob-x-bible-2007.txt	7	hilser	1
